Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,189.52000427246094,183.8699951171875,185.14999389648438,189.27999877929688,2037300.0,184.0885009765625
2018-01-03,193.82000732421875,189.6199951171875,190.67999267578125,192.5,2583300.0,187.22019958496094
2018-01-04,196.85000610351562,193.14999389648438,195.0,193.3800048828125,2227200.0,188.07606506347656
2018-01-05,197.17999267578125,194.4499969482422,194.89999389648438,196.39999389648438,1713000.0,191.0132293701172
2018-01-08,199.49000549316406,196.25,196.3300018310547,197.8800048828125,2762700.0,192.45263671875
2018-01-09,199.75,193.3699951171875,198.22000122070312,197.57000732421875,2955000.0,192.15113830566406
2018-01-10,195.22999572753906,190.2899932861328,194.33999633789062,191.66000366210938,3510800.0,186.4032440185547
2018-01-11,192.82000732421875,188.41000366210938,192.05999755859375,189.1199951171875,2816400.0,183.93289184570312
2018-01-12,191.3800048828125,188.3000030517578,189.1199951171875,188.50999450683594,2788100.0,183.3396453857422
2018-01-16,195.82000732421875,188.39999389648438,192.17999267578125,190.38999938964844,4251100.0,185.16806030273438
2018-01-17,205.66000366210938,193.75,194.52999877929688,205.0800018310547,6416500.0,199.4551544189453
2018-01-18,206.35000610351562,199.75999450683594,203.0,205.4499969482422,4198800.0,199.8149871826172
2018-01-19,207.5500030517578,203.10000610351562,205.85000610351562,207.52999877929688,2615000.0,201.8379669189453
2018-01-22,209.83999633789062,207.1999969482422,208.39999389648438,209.19000244140625,2823100.0,203.45242309570312
2018-01-23,215.13999938964844,210.0,211.02999877929688,215.07000732421875,4339700.0,209.171142578125
2018-01-24,214.19000244140625,206.55999755859375,214.19000244140625,209.72999572753906,5464900.0,203.9776153564453
2018-01-25,218.47999572753906,199.0,216.0,199.25,8278800.0,193.7850341796875
2018-01-26,206.4199981689453,200.27999877929688,201.9499969482422,202.57000732421875,4761600.0,197.01402282714844
2018-01-29,202.27999877929688,193.27999877929688,201.24000549316406,195.97000122070312,4006000.0,190.5950164794922
2018-01-30,195.2899932861328,189.25,192.10000610351562,191.0800018310547,3794600.0,185.83914184570312
2018-01-31,193.8300018310547,190.25,192.91000366210938,191.52000427246094,2838400.0,186.26705932617188
2018-02-01,194.1300048828125,188.1999969482422,190.0,189.11000061035156,3053500.0,183.9231719970703
2018-02-02,186.82000732421875,178.3699951171875,186.7100067138672,179.05999755859375,5527600.0,174.14883422851562
2018-02-05,182.89999389648438,170.32000732421875,175.5,170.35000610351562,5895300.0,165.677734375
2018-02-06,179.0,167.32000732421875,168.5,178.33999633789062,5890300.0,173.44854736328125
2018-02-07,179.42999267578125,171.60000610351562,175.8300018310547,171.6300048828125,3403300.0,166.92262268066406
2018-02-08,173.07000732421875,162.2100067138672,172.66000366210938,162.22999572753906,4934400.0,157.7804412841797
2018-02-09,167.2899932861328,156.8300018310547,165.82000732421875,165.8699951171875,5937100.0,161.32058715820312
2018-02-12,174.47999572753906,167.27000427246094,168.41000366210938,172.9499969482422,4150700.0,168.2063751220703
2018-02-13,172.72999572753906,168.1199951171875,171.57000732421875,172.55999755859375,2841600.0,167.8271026611328
2018-02-14,183.08999633789062,171.0,171.39999389648438,183.00999450683594,5837000.0,177.99049377441406
2018-02-15,185.77999877929688,179.1199951171875,182.97000122070312,185.7100067138672,4179200.0,180.61642456054688
2018-02-16,191.2100067138672,184.64999389648438,184.75999450683594,187.91000366210938,4335600.0,182.75608825683594
2018-02-20,196.0500030517578,186.41000366210938,186.92999267578125,193.44000244140625,3296500.0,188.13441467285156
2018-02-21,195.0,189.1999969482422,194.5500030517578,189.22999572753906,3271300.0,184.03988647460938
2018-02-22,190.44000244140625,186.92999267578125,190.16000366210938,188.36000061035156,1752900.0,183.19374084472656
2018-02-23,193.6699981689453,188.61000061035156,190.24000549316406,193.10000610351562,2227300.0,187.80374145507812
2018-02-26,198.97000122070312,193.14999389648438,194.57000732421875,198.42999267578125,2363100.0,192.98751831054688
2018-02-27,199.7899932861328,193.3699951171875,198.14999389648438,193.47000122070312,2822300.0,188.16358947753906
2018-02-28,196.6699981689453,191.3300018310547,194.44000244140625,191.86000061035156,3608300.0,186.5977325439453
2018-03-01,195.63999938964844,188.1199951171875,192.49000549316406,190.07000732421875,3003600.0,184.8568572998047
2018-03-02,194.88999938964844,182.16000366210938,185.0500030517578,194.52999877929688,2775800.0,189.19451904296875
